logiProb,poisProb,Obs,model
0.5472346869077,0.551646692858703,1,"M3"
0.521017665239098,0.459271491162678,1,"M3"
0.547811014811306,0.552471286329279,1,"M3"
0.526142552212439,0.463817160654731,0,"M3"
0.604748672250322,0.588363188064771,0,"M3"
0.647055368044792,0.675005344548881,1,"M3"
0.604877332735484,0.588395057464503,0,"M3"
0.647938047365882,0.675163249407625,1,"M3"
0.572060796304025,0.513583651687822,1,"M3"
0.507853275856313,0.486709946115746,0,"M3"
0.479496602249744,0.399174999276235,0,"M3"
0.611578135993908,0.607571279726235,0,"M3"
0.605432676793046,0.628364062317783,0,"M3"
0.67644044739118,0.724143986565873,1,"M3"
0.659355089668726,0.650240733486892,1,"M3"
0.542964258602504,0.529002973619394,1,"M3"
0.566853913643278,0.509964114701797,1,"M3"
0.505312660235615,0.483532629679217,0,"M3"
0.484475099129543,0.402504224301414,0,"M3"
0.60955043501544,0.605551457470966,0,"M3"
0.603648183527159,0.62460013901862,1,"M3"
0.505738152197302,0.483739118940812,1,"M3"
0.483342909960638,0.400829970612761,1,"M3"
0.60973823411434,0.605888681340168,1,"M3"
0.600135619050094,0.622084460121567,1,"M3"
0.575867256659675,0.518484961266773,1,"M3"
0.541507705471662,0.528413547893224,1,"M3"
0.658792725940769,0.649149451071829,1,"M3"
0.674748275129386,0.725969946885094,0,"M3"
0.543051632274444,0.529522097127745,0,"M3"
0.577351557584015,0.520029513835821,0,"M3"
0.658449141879303,0.649523916043516,0,"M3"
0.673047626905388,0.725172771134106,1,"M3"
0.544705145726485,0.529823781405625,1,"M3"
0.460982101904037,0.425837132005884,0,"M3"
0.345768662357772,0.389599534106202,0,"M3"
0.621073254656328,0.609527070121328,0,"M3"
0.572217135675252,0.533973302213821,1,"M3"
0.704043047256318,0.702210828561199,1,"M3"
0.664820456015747,0.598859316216697,1,"M3"
0.544995901357194,0.530003532921059,0,"M3"
0.460457936086202,0.424862265202245,1,"M3"
0.785939365184321,0.731145306998266,0,"M3"
0.599319258280178,0.601351458828171,1,"M3"
0.401414518191504,0.469595269801692,0,"M3"
0.621764363245887,0.609727827904945,0,"M3"
0.516622907137607,0.473406965556783,1,"M3"
0.510933224847222,0.541827170798633,1,"M3"
0.349138488031248,0.31332856616128,0,"M3"
0.599221747484735,0.601522417800728,0,"M3"
0.459518594256997,0.423730043929391,1,"M3"
0.347676597563595,0.38982599437801,1,"M3"
0.515674817603731,0.472622661924674,1,"M3"
0.615895926197127,0.605042296118132,1,"M3"
0.510033778809483,0.540766225234546,0,"M3"
0.402357568804412,0.470894371374194,0,"M3"
0.347232891418859,0.38911691703104,0,"M3"
0.347616458345536,0.312406976067644,0,"M3"
0.549343108247085,0.535336303659133,0,"M3"
0.569322528644231,0.531355509665428,1,"M3"
0.705942243356672,0.704553406041612,1,"M3"
0.738871614928919,0.664333000950434,1,"M3"
0.662865476994775,0.661697352616987,0,"M3"
0.665665682543499,0.598699557050876,1,"M3"
0.78433747049621,0.732540236543838,1,"M3"
0.788878897399912,0.799345112244312,1,"M3"
0.566437656110539,0.52843511760355,1,"M3"
0.546947438002971,0.534724142451838,1,"M3"
0.738069684180576,0.662844247381674,1,"M3"
0.706483259185265,0.704767307785813,1,"M3"
0.662919479204157,0.662637613836381,0,"M3"
0.788676201414877,0.799689341923187,1,"M3"
0.783422632640376,0.732293743490179,1,"M3"
0.664071800084727,0.596132813791872,1,"M3"
0.78594766595721,0.658950764368986,1,"M3"
0.533311474589221,0.464156907041729,0,"M3"
0.855383576230281,0.83235247334654,1,"M3"
0.691437290374133,0.588985887163267,1,"M3"
0.228513565309554,0.306701466438069,0,"M3"
0.485668427950765,0.441796547280035,0,"M3"
0.626836123739573,0.640055472368505,1,"M3"
0.749303970236171,0.710225659424732,1,"M3"
0.354853868956512,0.336178634713134,1,"M3"
0.241697797679366,0.32625139756343,0,"M3"
0.558295785755661,0.519087430234091,0,"M3"
0.811078177222012,0.738018452915276,1,"M3"
0.530716141805978,0.553778019472697,1,"M3"
0.578680108744668,0.586005984838498,1,"M3"
0.774579029989004,0.705855127466167,0,"M3"
0.39209914824229,0.427514696303097,1,"M3"
0.776694310162717,0.706768774487056,0,"M3"
0.390176668235839,0.428218860605542,0,"M3"
0.385938087283636,0.423702234984313,1,"M3"
0.776217256019892,0.707842893097682,1,"M3"
0.775081588078881,0.707723542150022,1,"M3"
0.810920184641381,0.698152644067064,1,"M3"
0.337809385574741,0.439489988866934,0,"M3"
0.524987792553218,0.485933021041051,0,"M3"
0.810230303442144,0.698653207531632,1,"M3"
0.660452270444499,0.647174808876181,1,"M3"
0.3366065406785,0.434727650298161,1,"M3"
0.530621079579464,0.490404961105555,1,"M3"
0.332998004635133,0.429740789748409,1,"M3"
0.528417184406609,0.489359609759313,1,"M3"
0.660331063857189,0.6460187273842,1,"M3"
0.811216700147466,0.703604483531959,1,"M3"
0.655435038260404,0.642467203862464,1,"M3"
0.810543196352926,0.703452279304452,0,"M3"
0.674174964686634,0.631583366177811,1,"M3"
0.508062946819232,0.503875153197072,1,"M3"
0.476321062332892,0.510978841427228,1,"M3"
0.675173118047078,0.633012487383525,1,"M3"
0.872378833725061,0.766188946912717,1,"M3"
0.694319740534807,0.62713734098309,0,"M3"
0.507173700026713,0.502271844863153,1,"M3"
0.250350341914845,0.356928798936701,0,"M3"
0.560538092158246,0.560313328111072,0,"M3"
0.475733543816963,0.512312111098286,1,"M3"
0.50594762048016,0.499939695501861,0,"M3"
0.249680553198627,0.355177864289158,1,"M3"
0.474784904085357,0.512003396086973,0,"M3"
0.56228282679333,0.562373299242629,0,"M3"
0.677568617466652,0.634803391501924,1,"M3"
0.623242742304947,0.573057977854068,1,"M3"
0.677125311790535,0.633177114845236,0,"M3"
0.871992889494168,0.768211787697587,1,"M3"
0.623037950250884,0.573314828481426,1,"M3"
0.69419613254889,0.624482448798238,0,"M3"
0.630712555000133,0.562340055165738,1,"M3"
0.871054560621449,0.768324349338643,1,"M3"
0.725981260138071,0.608761670662644,1,"M3"
0.689669377346391,0.620510505984837,1,"M3"
0.466787016449574,0.51805605845469,1,"M3"
0.456556438321192,0.527995883187203,1,"M3"
0.554104386040665,0.574392790486247,0,"M3"
0.44222044382098,0.486866666889032,0,"M3"
0.628846791964764,0.560381138673174,0,"M3"
0.71580224201832,0.623335447272493,0,"M3"
0.840128140268434,0.778580043648676,1,"M3"
0.727522336336425,0.608925020282665,1,"M3"
0.732121302767949,0.646100889328804,1,"M3"
0.555933587624143,0.578015009969352,1,"M3"
0.708602500065793,0.723438453403115,1,"M3"
0.464835041423707,0.516909796989058,1,"M3"
0.361262045046381,0.423535581643859,0,"M3"
0.445842626596834,0.493172630788873,1,"M3"
0.434143837761626,0.397774323403366,0,"M3"
0.304720706844525,0.347546369538098,0,"M3"
0.454820344681547,0.528224090423185,1,"M3"
0.554457550517464,0.576874115797655,1,"M3"
0.47663501611012,0.408646268612125,0,"M3"
0.464208122490183,0.517176109390102,1,"M3"
0.362043574595946,0.424191450137041,0,"M3"
0.445899488294917,0.493728789865622,1,"M3"
0.432753263833145,0.396865407152282,0,"M3"
0.456774628287044,0.53075930464729,0,"M3"
0.305210429488734,0.348011329872558,1,"M3"
0.480346077148465,0.41155076098352,0,"M3"
0.793137124853736,0.705351608720632,1,"M3"
0.715179365529676,0.621611778131053,1,"M3"
0.63099677544028,0.562611545384533,1,"M3"
0.730612445916569,0.642898174040135,1,"M3"
0.740961587973909,0.726131725998742,1,"M3"
0.726689965574729,0.606365396596919,1,"M3"
0.704643111229698,0.718929010832302,0,"M3"
0.83779481866966,0.7753492469309,1,"M3"
0.736708059455652,0.721921632473564,1,"M3"
0.712158047559364,0.619627371763253,1,"M3"
0.626388771750387,0.556813123068982,1,"M3"
0.792606955987375,0.703524740332027,1,"M3"
0.726269949762605,0.604940106045886,0,"M3"
0.836003563219744,0.772223722356416,1,"M3"
0.7308299794344,0.643699630243292,1,"M3"
0.699101158479205,0.714060595894514,1,"M3"
0.808914598386909,0.679077270252564,1,"M3"
0.768539163339084,0.713283109706036,1,"M3"
0.267894929267145,0.336597059405811,1,"M3"
0.307992992235609,0.317720608119107,1,"M3"
0.844211194059218,0.783856670076002,1,"M3"
0.410836046735977,0.420271417998629,1,"M3"
0.528526612701491,0.455773391572826,0,"M3"
0.571895935045436,0.626516801478009,1,"M3"
0.364690614188719,0.368577548992014,0,"M3"
0.71944880884589,0.639830295479292,1,"M3"
0.277934583502875,0.345185346823074,0,"M3"
0.907313224748102,0.78267850368572,1,"M3"
0.791200917810322,0.702742614313616,0,"M3"
0.45437926308692,0.480216598911171,1,"M3"
0.8177737104041,0.716784721377587,1,"M3"
0.342804868017612,0.450621941684474,1,"M3"
0.342404293840713,0.448720498086256,0,"M3"
0.817715340948934,0.720539118686525,1,"M3"
0.817840486772644,0.716797915525491,1,"M3"
0.566545566079513,0.530222828066187,0,"M3"
0.649924722506876,0.645755404516861,1,"M3"
0.481945213123119,0.561266840573427,0,"M3"
0.648980633091486,0.647161473223363,0,"M3"
0.481679109545959,0.560113324082179,0,"M3"
0.567860328005215,0.532935015775895,0,"M3"
0.567638847123541,0.53315343301135,0,"M3"
0.714082836671818,0.611052887680508,1,"M3"
0.675935752209246,0.654459284787303,1,"M3"
0.714760037992289,0.612879546163737,1,"M3"
0.535434802279568,0.521498557119397,1,"M3"
0.404977933296868,0.451887277031073,0,"M3"
0.674685307244393,0.653195223644837,1,"M3"
0.777859304744559,0.712551175177229,1,"M3"
0.266469709269546,0.381498585045837,0,"M3"
0.403695264874443,0.452995479660516,1,"M3"
0.61109498885313,0.533104872103516,0,"M3"
0.535065554617394,0.521989742213919,1,"M3"
0.266069668487994,0.379357708832611,0,"M3"
0.610749753884561,0.529502627080419,0,"M3"
0.402948444364118,0.454804616120004,0,"M3"
0.534081561612681,0.519572238867614,1,"M3"
0.863823069853779,0.772637155247951,1,"M3"
0.605908533704653,0.642060431726664,1,"M3"
0.778053252477581,0.709458925833217,1,"M3"
0.86424193047278,0.771856561249228,1,"M3"
0.676848534530309,0.655379867303452,1,"M3"
0.778981518429576,0.710529910198996,0,"M3"
0.606351963254535,0.641389482785753,1,"M3"
0.676618250290383,0.654160568866876,1,"M3"
0.682086376462179,0.603168175436169,0,"M3"
0.621450602608191,0.601037009234218,0,"M3"
0.501994759005162,0.482826135741472,0,"M3"
0.521274750599851,0.563928721011058,0,"M3"
0.401915941998556,0.447002575437475,0,"M3"
0.356293154056239,0.329480338206711,0,"M3"
0.697088405298118,0.684489601633593,1,"M3"
0.596152296778515,0.574897655646811,1,"M3"
0.548609627200488,0.593550394143456,1,"M3"
0.682795143057719,0.60675793706686,0,"M3"
0.809637783340997,0.805009160961297,1,"M3"
0.776021294073914,0.713920482395334,1,"M3"
0.621339217173535,0.59860416322912,1,"M3"
0.24454514190209,0.323145978184686,0,"M3"
0.499059974767544,0.457551752123665,0,"M3"
0.660668936109582,0.586931114840374,0,"M3"
0.501794853196454,0.485231834672059,0,"M3"
0.522159551756942,0.562792981836275,1,"M3"
0.356516989705425,0.332946235049213,1,"M3"
0.244103621837111,0.32487928274466,0,"M3"
0.403813705402789,0.450156579938849,0,"M3"
0.621674944026844,0.596097667730425,1,"M3"
0.501724779436315,0.489269897429136,0,"M3"
0.661175350960025,0.585366017506368,1,"M3"
0.521381390036662,0.560827050918752,0,"M3"
0.497656796570545,0.45868577257503,0,"M3"
0.403136814896983,0.446973889461778,1,"M3"
0.356219288152926,0.330803788214887,1,"M3"
0.549194678158276,0.597525590229578,1,"M3"
0.877117461021473,0.817250318376909,1,"M3"
0.596007249073243,0.579236858193245,1,"M3"
0.682791933539389,0.607716508707118,1,"M3"
0.697750679918966,0.682312040061032,0,"M3"
0.777348486344907,0.714043619835121,1,"M3"
0.809783533139991,0.805264117168225,1,"M3"
0.705262496965413,0.708602851317449,1,"M3"
0.59605102536072,0.57756037582949,1,"M3"
0.876996436225937,0.817858256914509,1,"M3"
0.697124996957156,0.68169493916772,0,"M3"
0.548841079211909,0.5962283679935,1,"M3"
0.809521848811073,0.80415601458553,1,"M3"
0.681413467007022,0.609513844445843,0,"M3"
0.777384604318563,0.715220947825745,0,"M3"
0.706304781163473,0.70717393191714,1,"M3"
0.385854172573254,0.41447312485671,0,"M3"
0.385868209264369,0.414937991805405,0,"M3"
0.771794551749741,0.723607389373116,1,"M3"
0.771922698430413,0.722602460151395,1,"M3"
0.519730602983825,0.514925541754274,0,"M3"
0.613892757472979,0.54854538340837,0,"M3"
0.665589027380661,0.633579504927516,1,"M3"
0.572051084205821,0.601049436998215,1,"M3"
0.520242791173562,0.515247982824986,1,"M3"
0.613328217492987,0.546118437121604,1,"M3"
0.665796845775283,0.63616229502049,0,"M3"
0.57255543605057,0.602573160686041,1,"M3"
0.664374498115174,0.635413992451735,1,"M3"
0.571979361409193,0.602269803031154,1,"M3"
0.520292816757247,0.513074542718429,1,"M3"
0.61284285158117,0.543810769035951,1,"M3"
0.520673363998156,0.513505585561532,0,"M3"
0.612329458526027,0.542229717884436,1,"M3"
0.721938122117834,0.592845851838071,1,"M3"
0.839726590219956,0.753887738897662,1,"M3"
0.705436446759549,0.581608745494872,1,"M3"
0.441676940453537,0.552635727246249,1,"M3"
0.539094195772288,0.456032933631262,1,"M3"
0.285328781906164,0.382070832574979,0,"M3"
0.464131573520289,0.562839563779868,0,"M3"
0.442045896869171,0.553550130944185,0,"M3"
0.538531965351478,0.454828813133011,1,"M3"
0.284896256450059,0.380524268706674,1,"M3"
0.465014184782802,0.564304406302583,0,"M3"
0.721857827383069,0.591708978858219,1,"M3"
0.637568008541739,0.689771954784991,0,"M3"
0.704609323744743,0.582448847128654,0,"M3"
0.637952575470851,0.6904626445655,0,"M3"
0.839839242294025,0.752962104102303,1,"M3"
0.721901066679401,0.590638628492373,1,"M3"
0.675840947961841,0.639125285082651,1,"M3"
0.704671082505354,0.583995272937982,1,"M3"
0.706897682892094,0.598596607198856,1,"M3"
0.839316127108789,0.751811084899504,1,"M3"
0.500345220275888,0.50480558153473,1,"M3"
0.616746369886073,0.634178386151752,1,"M3"
0.477145461702814,0.42658333895178,0,"M3"
0.465048632125152,0.545430569975658,1,"M3"
0.692307931564218,0.709880319390104,1,"M3"
0.676950648670248,0.643077767144985,1,"M3"
0.797968761554314,0.676147405689128,1,"M3"
0.558093101871089,0.507761419522697,1,"M3"
0.707108115532771,0.599301647932583,1,"M3"
0.571581371332669,0.571300130859456,1,"M3"
0.721377358798363,0.628471548378619,1,"M3"
0.346115569094106,0.46875300350471,0,"M3"
0.61542538223241,0.630864098803045,1,"M3"
0.476317261484839,0.426671239378577,1,"M3"
0.499594675593309,0.500868175296083,0,"M3"
0.465222087395172,0.545045748019034,1,"M3"
0.449118051574769,0.512293681859307,1,"M3"
0.601257058373984,0.57232422503124,0,"M3"
0.538328041315855,0.589275537282948,1,"M3"
0.345656473767353,0.467372763466206,1,"M3"
0.614077652874252,0.629234888199258,1,"M3"
0.499447975272009,0.50053343568071,1,"M3"
0.475234382190276,0.424648927229327,1,"M3"
0.464478257250311,0.542759005879625,1,"M3"
0.538116734237716,0.588958676329175,1,"M3"
0.449054567976915,0.511916313192643,0,"M3"
0.601790621522564,0.572753772397028,0,"M3"
0.677251292546892,0.645918057544522,1,"M3"
0.560707664783012,0.512208489779446,0,"M3"
0.796901656362645,0.675330683445112,1,"M3"
0.693201718342476,0.713173710312448,1,"M3"
0.706599999382592,0.599631888841679,1,"M3"
0.638270912968304,0.559225237805437,0,"M3"
0.571257587245271,0.573237984255766,0,"M3"
0.721982561906592,0.633219195905276,1,"M3"
0.796556930069895,0.674411389443064,1,"M3"
0.560967219535509,0.513487764969825,1,"M3"
0.677598740660911,0.647128662760818,0,"M3"
0.706280560674359,0.599259382370195,1,"M3"
0.721317862584016,0.633223556478923,1,"M3"
0.693269548956846,0.713624532298902,1,"M3"
0.570564038786993,0.572319273108926,1,"M3"
0.63789502256694,0.558862949061096,0,"M3"
0.615437530052509,0.609641125153411,0,"M3"
0.58953847814183,0.529016005334428,0,"M3"
0.615222263309002,0.610410825424716,0,"M3"
0.615886180362707,0.608943694103966,0,"M3"
0.589397939306036,0.530728317370879,0,"M3"
0.588871906992751,0.5310929037301,1,"M3"
0.656238920672226,0.538004460608499,1,"M3"
0.534551023129392,0.60272479160867,0,"M3"
0.656565516270253,0.534771727674191,1,"M3"
0.518513596505141,0.53916768768512,0,"M3"
0.65637566319884,0.532878143037901,1,"M3"
0.518082832147361,0.536166321369653,0,"M3"
0.533819812047289,0.60429695769926,1,"M3"
0.675590461296961,0.602015433544846,1,"M3"
0.53357483145765,0.603570633501139,1,"M3"
0.674528318664993,0.604887811128523,1,"M3"
0.604421522238662,0.515682740637105,0,"M3"
0.683833703931757,0.631273534412582,1,"M3"
0.628757110875174,0.535383302394664,0,"M3"
0.510246842304738,0.507397838772196,1,"M3"
0.586907088212502,0.621460659419821,1,"M3"
0.592926095923624,0.618362658463775,1,"M3"
0.576852420277134,0.602244545046453,1,"M3"
0.604262900959497,0.519232665709099,1,"M3"
0.681631933683796,0.628699873794198,1,"M3"
0.596522425317387,0.517331540418722,0,"M3"
0.629045091017849,0.5363364560809,1,"M3"
0.512008009630977,0.507530659231699,0,"M3"
0.586401154978191,0.618809549821076,0,"M3"
0.628595854535568,0.537354532550331,1,"M3"
0.596655180040466,0.516641811922375,0,"M3"
0.587121492581596,0.617221542484376,1,"M3"
0.510431150273721,0.507964129320518,1,"M3"
0.603676349003751,0.517081675085717,0,"M3"
0.576981628836481,0.598925299933978,1,"M3"
0.590741186180784,0.619291476722372,1,"M3"
0.682091708205059,0.628147860464429,0,"M3"
0.604268070277992,0.516840606107318,1,"M3"
0.592670985091097,0.616720987199557,0,"M3"
0.576713855334595,0.599428819918802,1,"M3"
0.681623036294097,0.630062594483922,1,"M3"
0.661403960267535,0.593661309896097,1,"M3"
0.435828107402487,0.43548464955637,0,"M3"
0.531669351417466,0.544112365179985,1,"M3"
0.677337811843162,0.485822979639814,1,"M3"
0.746524350969922,0.696391458244409,0,"M3"
0.661737886443864,0.594314550211763,1,"M3"
0.626678807195285,0.54384912909414,1,"M3"
0.846847216133723,0.767896242469021,1,"M3"
0.768536689865199,0.690686456248588,1,"M3"
0.430491679705295,0.390407895889609,0,"M3"
0.508220914242678,0.646727593982176,1,"M3"
0.546295721664196,0.53810778630521,0,"M3"
0.435050970700522,0.436190300634438,0,"M3"
0.290245134959799,0.344758582486449,0,"M3"
0.567476804350842,0.592620850181135,0,"M3"
0.508059030802534,0.648034515033299,0,"M3"
0.430698627872108,0.387183367925238,0,"M3"
0.531325075247749,0.539711770217524,0,"M3"
0.402308630452007,0.439829183172531,0,"M3"
0.29110351262998,0.344298529771749,0,"M3"
0.54695212009444,0.537985976005611,0,"M3"
0.567067756463111,0.591494287672069,1,"M3"
0.403748703017232,0.44053139493505,0,"M3"
0.531762648988912,0.537984001223914,1,"M3"
0.437128974532644,0.433666740728838,0,"M3"
0.640532041183588,0.598754737376572,1,"M3"
0.743057229209325,0.737782078533892,1,"M3"
0.677456792895349,0.490942262901998,1,"M3"
0.844549972231108,0.772367803618245,1,"M3"
0.661522747594819,0.596045012659929,1,"M3"
0.626503298536957,0.549489782656485,1,"M3"
0.745518592413765,0.701139401986597,0,"M3"
0.765826268232572,0.691443495030664,1,"M3"
0.641045410115264,0.603318034332706,1,"M3"
0.626557909479475,0.550868889073135,1,"M3"
0.741694001412572,0.737908883316866,1,"M3"
0.674490148227592,0.490487466261323,1,"M3"
0.764454788357363,0.687371412407321,0,"M3"
0.843249640863129,0.771515647742992,0,"M3"
0.744956723974475,0.702863246822766,1,"M3"
0.661082494386245,0.59302763952758,0,"M3"
0.523898369530576,0.560295205879248,0,"M3"
0.623535539552789,0.571190706143294,0,"M3"
0.524607260457917,0.560544640743293,0,"M3"
0.524266792694224,0.55952973001945,1,"M3"
0.62456043599503,0.568600560903997,1,"M3"
0.623229456764127,0.567079106585949,1,"M3"
0.509034146919802,0.520582775829889,1,"M3"
0.530037083720877,0.569924835283765,1,"M3"
0.642058809486208,0.606153332044196,1,"M3"
0.628527473743742,0.561094420815737,0,"M3"
0.511013361567443,0.520891920333253,1,"M3"
0.629346234907194,0.561357451380348,1,"M3"
0.531546250698978,0.567197927799703,1,"M3"
0.511310235335509,0.521778230235551,0,"M3"
